antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({'Mujer', 'Entre 33 y 43 Años', 'ASSIST CARD DE COLOMBIA'})",frozenset({'ANDINA'}),0.007226279555739785,0.5312020580580923,0.004538325776579333,0.6280307510348906,1.1822822248294247,1.0,0.0006997112044672422,1.2603137040123464,0.15530051217010762,0.008500488257800119,0.2065467535452557,0.318287126452645
"frozenset({'Entre 33 y 43 Años', 'ANDINA', 'ASSIST CARD DE COLOMBIA'})",frozenset({'Mujer'}),0.007320293837363839,0.5769100924331323,0.004538325776579333,0.6199649737302978,1.0746301405745573,1.0,0.00031517438222807177,1.1132918765930024,0.06995940367600603,0.00782885619084127,0.10176295989844865,0.3139157910628956
"frozenset({'Entre 43 y 54 Años', 'Hombre', 'ASSIST CARD DE COLOMBIA'})",frozenset({'ANDINA'}),0.005773331567004406,0.5312020580580923,0.003734931006337417,0.6469282013323464,1.2178571063849273,1.0,0.0006681253960929257,1.327769433047206,0.1799243689468286,0.007004215351573142,0.24685719138373396,0.32697964710436955
"frozenset({'Entre 43 y 54 Años', 'Mujer', 'ASSIST CARD DE COLOMBIA'})",frozenset({'ANDINA'}),0.010542419671206418,0.5312020580580923,0.0067775750298068,0.6428860964734494,1.210247751719259,1.0,0.001177420003549835,1.3127406614877253,0.17557387560520535,0.01266914830731871,0.23823491620446732,0.32782251808910395
"frozenset({'Entre 43 y 54 Años', 'ANDINA', 'ASSIST CARD DE COLOMBIA'})",frozenset({'Mujer'}),0.010512506036144217,0.5769100924331323,0.0067775750298068,0.6447154471544716,1.1175319267433312,1.0,0.0007128042007909785,1.1908480235863783,0.10628833572070608,0.01167249310027599,0.16026228352096283,0.32823175413997235
"frozenset({'Entre 43 y 54 Años', 'ASSIST CARD DE COLOMBIA'})","frozenset({'Mujer', 'ANDINA'})",0.016315751238210822,0.34177610071493586,0.0067775750298068,0.4154007333682556,1.2154177325427666,1.0,0.0012012411913762192,1.1259403438487345,0.18017733736064703,0.019292056927381097,0.11185347832749283,0.21761559337146683
"frozenset({'Hombre', 'Entre 55 y 66 Años', 'ASSIST CARD DE COLOMBIA'})",frozenset({'ANDINA'}),0.0064656185498724395,0.5312020580580923,0.004132355015020918,0.6391275611368143,1.2031722231522668,1.0,0.0006978051347101004,1.2990682896668617,0.16996270529012736,0.007745232316921771,0.23021752747390672,0.32345340689075947
"frozenset({'Mujer', 'Entre 55 y 66 Años', 'ASSIST CARD DE COLOMBIA'})",frozenset({'ANDINA'}),0.012183396223189905,0.5312020580580923,0.007512595777049404,0.6166257453525079,1.1608120412912137,1.0,0.0010407506291537378,1.2228206152574372,0.14024272395687798,0.01401936235027672,0.18221856294966654,0.31538418919610434
"frozenset({'Entre 55 y 66 Años', 'ANDINA', 'ASSIST CARD DE COLOMBIA'})",frozenset({'Mujer'}),0.011644950792070322,0.5769100924331323,0.007512595777049404,0.6451376146788991,1.1182637002552955,1.0,0.0007945061392168381,1.1922647343533759,0.10700258023637742,0.012929512826547425,0.1612601034095423,0.32907987022046525
"frozenset({'Entre 55 y 66 Años', 'ASSIST CARD DE COLOMBIA'})","frozenset({'Mujer', 'ANDINA'})",0.018649014773062345,0.34177610071493586,0.007512595777049404,0.40284142988084326,1.178670565432075,1.0,0.0011388082257369212,1.1022598221335458,0.15446717744315766,0.02128741644870677,0.0927728835617091,0.21241123733407988
"frozenset({'Entre 67 y 78 Años', 'Mujer', 'ASSIST CARD DE COLOMBIA'})",frozenset({'ANDINA'}),0.007401487989675523,0.5312020580580923,0.004264829684582085,0.5762124711316396,1.084733130059946,1.0,0.0003331440317741949,1.1062098575522943,0.07869673692450002,0.007981509768952086,0.0960123947795081,0.29212055518289076
"frozenset({'Entre 67 y 78 Años', 'ANDINA', 'ASSIST CARD DE COLOMBIA'})",frozenset({'Mujer'}),0.006585273090121236,0.5769100924331323,0.004264829684582085,0.6476314081765087,1.1225863729391654,1.0,0.0004657191774628238,1.2007026658573534,0.10992382586790501,0.007362922740954967,0.16715434350605288,0.32751197300478085
"frozenset({'Mujer', 'San Andrés', 'ASSIST CARD DE COLOMBIA'})",frozenset({'ANDINA'}),0.005628036768130868,0.5312020580580923,0.003850312170148756,0.6841305998481396,1.2878914708069957,1.0,0.0008606874560910245,1.484151176772818,0.22480225365935594,0.007224124245315544,0.3262141918895153,0.3456894501996018
"frozenset({'San Andrés', 'ANDINA', 'ASSIST CARD DE COLOMBIA'})",frozenset({'Mujer'}),0.006670740618870376,0.5769100924331323,0.003850312170148756,0.5771941063420883,1.0004923018554905,1.0,1.89458311879772e-06,1.0006717359270916,0.0004953640587778717,0.006641555052668047,0.0006712850008391223,0.29193406548947143
"frozenset({'Hombre', 'Entre 25 y 32 Años', 'AVIANCA'})",frozenset({'ANDINA'}),0.006657920489558005,0.5312020580580923,0.0036110030896511643,0.5423620025673941,1.0210088502858952,1.0,7.430202321081093e-05,1.0243859657019525,0.020714475741335236,0.0067590267001551765,0.023805446890559755,0.2745798991558663
"frozenset({'AVIANCA', 'ANDINA', 'Entre 25 y 32 Años'})",frozenset({'Mujer'}),0.009110838564658321,0.5769100924331323,0.0054998354750071575,0.6036585365853658,1.0463650133756914,1.0,0.00024370075652677906,1.0674883821687122,0.044717972174576064,0.009473963164171194,0.06322165495759563,0.3065958996509692
"frozenset({'Mujer', 'Entre 25 y 32 Años', 'AVIANCA'})",frozenset({'ANDINA'}),0.00964073724290299,0.5312020580580923,0.0054998354750071575,0.5704787234042553,1.0739392190793577,1.0,0.00037865601037979143,1.091442886502522,0.06951881952637076,0.010273480530676756,0.08378165054109836,0.29041614461512394
"frozenset({'Hombre', 'Entre 33 y 43 Años', 'AVIANCA'})",frozenset({'ANDINA'}),0.01285858970030811,0.5312020580580923,0.007905746409295448,0.6148222000664673,1.1574168261208624,1.0,0.001075237096767192,1.2170949157059536,0.13777867036639838,0.014745265574188612,0.17837139314646774,0.31485247407289413
"frozenset({'Entre 33 y 43 Años', 'ANDINA', 'AVIANCA'})",frozenset({'Hombre'}),0.019418222531804603,0.3220672885853842,0.007905746409295448,0.40713028169014087,1.2641155936027493,1.0,0.0016517721293295255,1.1434767040341554,0.21307055450616727,0.023699718165513705,0.12547409451191555,0.21583857979632165
"frozenset({'Mujer', 'Entre 33 y 43 Años', 'AVIANCA'})",frozenset({'ANDINA'}),0.020435286123919368,0.5312020580580923,0.011512476122509156,0.5633626097867002,1.0605429727553706,1.0,0.0006572100764772118,1.0736550566887946,0.05827769129105269,0.02131447152927773,0.0686021606566548,0.2925175544408341
"frozenset({'Entre 33 y 43 Años', 'ANDINA', 'AVIANCA'})",frozenset({'Mujer'}),0.019418222531804603,0.5769100924331323,0.011512476122509156,0.5928697183098592,1.0276639741374898,1.0,0.0003099075667986305,1.0392002918831607,0.027452355829745936,0.019685643510094924,0.03772159437342426,0.30641256302378983
"frozenset({'AVIANCA', 'Hombre', 'Entre 43 y 54 Años'})",frozenset({'ANDINA'}),0.0173712752182627,0.5312020580580923,0.009850132688338384,0.5670356703567037,1.0674575931230534,1.0,0.0006224755413037006,1.0827634284055996,0.06431181334778176,0.01828421845873161,0.07643722186615697,0.29278938499533425
"frozenset({'AVIANCA', 'Mujer', 'Entre 43 y 54 Años'})",frozenset({'ANDINA'}),0.032862264804044326,0.5312020580580923,0.01839688556325238,0.559817945383615,1.0538700611028002,1.0,0.0009403828668940219,1.0650092093155892,0.05285329561250739,0.03371446471924191,0.061040983258131884,0.2972252512003148
"frozenset({'AVIANCA', 'ANDINA', 'Entre 43 y 54 Años'})",frozenset({'Mujer'}),0.028247018251590764,0.5769100924331323,0.01839688556325238,0.6512859304084719,1.1289210207116636,1.0,0.0021008956527667766,1.2132860256039024,0.11751797346014914,0.031353327604037695,0.17579204004904048,0.3415872915425594
"frozenset({'Hombre', 'Entre 55 y 66 Años', 'AVIANCA'})",frozenset({'ANDINA'}),0.022751456153021064,0.5312020580580923,0.012670561137060003,0.5569120961682945,1.0483997336233788,1.0,0.0005849408047567655,1.05802468965609,0.047240124935937974,0.023408387545000946,0.05484247222524742,0.2903823583693329
"frozenset({'Mujer', 'Entre 55 y 66 Años', 'AVIANCA'})",frozenset({'ANDINA'}),0.042216685825637694,0.5312020580580923,0.0230164054921434,0.545196882275534,1.026345576048034,1.0,0.0005908150971727644,1.0307711703637006,0.02680074196501805,0.041817419525147906,0.029852571791315365,0.2942628955040435
"frozenset({'Entre 55 y 66 Años', 'ANDINA', 'AVIANCA'})",frozenset({'Mujer'}),0.0356869666292034,0.5769100924331323,0.0230164054921434,0.6449527002754162,1.1179431747420339,1.0,0.0024282342754315574,1.1916437835045237,0.1094044653978504,0.03903860371395851,0.16082304641485692,0.34242435052289044
"frozenset({'Entre 67 y 78 Años', 'Hombre', 'AVIANCA'})",frozenset({'ANDINA'}),0.01629438435602354,0.5312020580580923,0.008153602242667955,0.5003933910306845,0.9420019810539992,1.0,-0.0005020082620413313,0.9383341483593145,-0.058902127871456066,0.01511766104112194,-0.06571843489710871,0.25787136668705696
"frozenset({'Entre 67 y 78 Años', 'Mujer', 'AVIANCA'})",frozenset({'ANDINA'}),0.03516134132739619,0.5312020580580923,0.01668753498826958,0.4745989304812834,0.8934433202617246,1.0,-0.001990241888926332,0.892266820795285,-0.11001269165171375,0.030358864321920573,-0.12074098990780772,0.253006798010844
"frozenset({'Entre 67 y 78 Años', 'ANDINA', 'AVIANCA'})",frozenset({'Mujer'}),0.024841137230937536,0.5769100924331323,0.01668753498826958,0.6717701703079305,1.1644278356697202,1.0,0.002356432212225283,1.289005048577674,0.14480627749888267,0.02852259530052809,0.22420784844603261,0.3503479409846628
"frozenset({'Mujer', 'Mas de 79 Años', 'AVIANCA'})",frozenset({'ANDINA'}),0.010572333306268616,0.5312020580580923,0.005487015345694787,0.5189975747776879,0.9770247816339038,1.0,-0.0001290298650712179,0.9746269818187224,-0.02321501628988215,0.010231483326028924,-0.026033568385239847,0.26466350320880294
"frozenset({'Mas de 79 Años', 'ANDINA', 'AVIANCA'})",frozenset({'Mujer'}),0.008401458076040461,0.5769100924331323,0.005487015345694787,0.6531027466937944,1.132070239817296,1.0,0.0006401293904731986,1.2196404080300025,0.11765102447721096,0.009463234156084403,0.18008620129663616,0.3313068936763763
"frozenset({'Mujer', 'Entre 55 y 66 Años', 'COPA AIRLINES'})",frozenset({'ANDINA'}),0.006448525044122612,0.5312020580580923,0.0032862264804044325,0.50960901259112,0.9593505990057537,1.0,-0.00013924329447264922,0.9559676951220795,-0.04090243969846677,0.006149786077012276,-0.046060452777431406,0.2578977044774513
"frozenset({'Entre 55 y 66 Años', 'ANDINA', 'COPA AIRLINES'})",frozenset({'Mujer'}),0.004854555632951151,0.5769100924331323,0.0032862264804044325,0.67693661971831,1.1733832162015287,1.0,0.0004855843414768011,1.3096188964467628,0.14848432998665587,0.005680810826783288,0.2364190813730741,0.34131643691006575
"frozenset({'Mujer', 'Cancun', 'Entre 43 y 54 Años'})",frozenset({'ANDINA'}),0.004354570589768682,0.5312020580580923,0.0033417803740913733,0.7674190382728164,1.444683857359776,1.0,0.0010286235148470086,2.0156333453114086,0.30915326660073644,0.006279006279006278,0.5038780230908001,0.38685500805479445
"frozenset({'ANDINA', 'Cancun', 'Entre 43 y 54 Años'})",frozenset({'Mujer'}),0.005162238736448055,0.5769100924331323,0.0033417803740913733,0.6473509933774835,1.1221003096812971,1.0,0.00036363274748523,1.1997479069032306,0.10937871620786915,0.0057743286050787514,0.16649156523124645,0.3265717715311503
"frozenset({'Cancun', 'Entre 43 y 54 Años'})","frozenset({'Mujer', 'ANDINA'})",0.006739114641869688,0.34177610071493586,0.0033417803740913733,0.49587824984147116,1.4508862638557247,1.0,0.0010385120495222198,1.3056843888962846,0.3128745964601943,0.009681452960766593,0.23411813107046817,0.25282796935295443
"frozenset({'PRICE RES S.A.S.', 'ANDINA', 'Entre 25 y 32 Años'})",frozenset({'Mujer'}),0.005367360805445991,0.5769100924331323,0.0032306725867174914,0.6019108280254777,1.0433355836901799,1.0,0.00013418796832567314,1.0628018478079717,0.04175975329267906,0.005579294617751899,0.05909083422982413,0.30375539327215173
"frozenset({'Mujer', 'PRICE RES S.A.S.', 'Entre 25 y 32 Años'})",frozenset({'ANDINA'}),0.005217792630134996,0.5312020580580923,0.0032306725867174914,0.6191646191646192,1.1655915291971766,1.0,0.0004589704030694354,1.2309726604539126,0.14281167906922898,0.006059148833854292,0.1876342731842176,0.312623217027706
"frozenset({'Hombre', 'Entre 33 y 43 Años', 'PRICE RES S.A.S.'})",frozenset({'ANDINA'}),0.008845889225535988,0.5312020580580923,0.005063951078386544,0.572463768115942,1.0776761110615602,1.0,0.00036499651642792324,1.0965104404742927,0.07272069679768457,0.009465612269350587,0.08801597952186142,0.2909983858076995
"frozenset({'Entre 33 y 43 Años', 'PRICE RES S.A.S.', 'ANDINA'})",frozenset({'Hombre'}),0.012636374125560346,0.3220672885853842,0.005063951078386544,0.40074399729455534,1.2442865559391107,1.0,0.0009941883262168183,1.1312906476597173,0.1988392122917118,0.01536207835308149,0.11605386107568039,0.20823363386740346
"frozenset({'Hombre', 'Entre 33 y 43 Años', 'San Andrés'})",frozenset({'ANDINA'}),0.005858799095753546,0.5312020580580923,0.004183635532270402,0.7140773158278628,1.3442668472300445,1.0,0.0010714293948572281,1.6395968836794779,0.2576093615787975,0.00785103089889893,0.39009398593399114,0.36097655260843287
"frozenset({'Entre 33 y 43 Años', 'ANDINA', 'San Andrés'})",frozenset({'Hombre'}),0.009922780087775153,0.3220672885853842,0.004183635532270402,0.42161929371231693,1.3091031242700708,1.0,0.000987832654171618,1.1721219329149202,0.23848466985538258,0.012762518087838456,0.14684643984681228,0.21730461806333412
"frozenset({'Mujer', 'Entre 33 y 43 Años', 'PRICE RES S.A.S.'})",frozenset({'ANDINA'}),0.013405581884302607,0.5312020580580923,0.007572423047173802,0.5648708957602805,1.0633823555301554,1.0,0.0004513503607659784,1.0773766621771168,0.0604143728194293,0.014100421739476404,0.07181950834238168,0.28956307750083127
"frozenset({'Entre 33 y 43 Años', 'PRICE RES S.A.S.', 'ANDINA'})",frozenset({'Mujer'}),0.012636374125560346,0.5769100924331323,0.007572423047173802,0.5992560027054448,1.0387337828985936,1.0,0.00028237128237714165,1.0557610604854244,0.03776665609888713,0.013011616465716004,0.052815985143254196,0.306190915701505
"frozenset({'Mujer', 'Entre 33 y 43 Años', 'San Andrés'})",frozenset({'ANDINA'}),0.008209156136354895,0.5312020580580923,0.00573914455550475,0.6991150442477876,1.3161000294380116,1.0,0.0013784239209528124,1.5580637482186932,0.24216732405065475,0.010754065805594036,0.358177737500611,0.35495955744025276
"frozenset({'Entre 33 y 43 Años', 'ANDINA', 'San Andrés'})",frozenset({'Mujer'}),0.009922780087775153,0.5769100924331323,0.00573914455550475,0.578380706287683,1.0025491213862257,1.0,1.459257787274175e-05,1.0034880136570652,0.002568122806354176,0.009876452419473452,0.00347588970629911,0.29416439037319536
"frozenset({'Entre 33 y 43 Años', 'San Andrés'})","frozenset({'Mujer', 'ANDINA'})",0.014067955232108442,0.34177610071493586,0.00573914455550475,0.407958687727825,1.1936431098442715,1.0,0.0009310536712424456,1.1117871095158702,0.16454343936374805,0.016392642230278174,0.10054722577647812,0.21237540278011446
"frozenset({'Mujer', 'Entre 33 y 43 Años', 'Santa Marta'})",frozenset({'ANDINA'}),0.0063801510211233,0.5312020580580923,0.004072527744896521,0.6383121232417951,1.2016371427009593,1.0,0.0006833783917543847,1.2961394950356822,0.16887949907918764,0.007633465497216549,0.22847810453266798,0.32298937484240914
"frozenset({'Entre 33 y 43 Años', 'ANDINA', 'Santa Marta'})",frozenset({'Mujer'}),0.006230582845812305,0.5769100924331323,0.004072527744896521,0.6536351165980796,1.1329930350869017,1.0,0.00047804161940665554,1.2215150202623628,0.11811798505884868,0.007032898912225289,0.18134449154361174,0.3303471617834584
"frozenset({'Entre 33 y 43 Años', 'Santa Marta'})","frozenset({'Mujer', 'ANDINA'})",0.009850132688338384,0.34177610071493586,0.004072527744896521,0.4134490238611714,1.2097072410748098,1.0,0.0007059878031514992,1.1221938519615926,0.1750782563879249,0.011717693348088037,0.10888836340352229,0.212682400349901
"frozenset({'Hombre', 'PRICE RES S.A.S.', 'Entre 43 y 54 Años'})",frozenset({'ANDINA'}),0.009657830748652818,0.5312020580580923,0.005713504296880008,0.5915929203539824,1.1136871768092542,1.0,0.0005832447268189047,1.1478692836280733,0.10307728969608322,0.01067652601654582,0.1288206642839178,0.30117436130727554
"frozenset({'Hombre', 'Entre 43 y 54 Años', 'San Andrés'})",frozenset({'ANDINA'}),0.007461315259799921,0.5312020580580923,0.005333173793946335,0.7147766323024055,1.3455833264566108,1.0,0.0013697077721203672,1.643616880784279,0.25875856918923756,0.009999759621162955,0.3915857085120509,0.3624082268547143
"frozenset({'Mujer', 'PRICE RES S.A.S.', 'Entre 43 y 54 Años'})",frozenset({'ANDINA'}),0.01799946155456888,0.5312020580580923,0.01058088005914353,0.5878442545109211,1.106630227789205,1.0,0.0010195290374190296,1.1374291079834764,0.09812193005769927,0.019644401424933153,0.12082432831978564,0.30388150137556835
"frozenset({'PRICE RES S.A.S.', 'ANDINA', 'Entre 43 y 54 Años'})",frozenset({'Mujer'}),0.01629438435602354,0.5769100924331323,0.01058088005914353,0.6493574613165486,1.1255782657187843,1.0,0.0011804852741690054,1.2066131769277983,0.11341581862755001,0.018160747553873462,0.17123398026686862,0.3338490331004784
"frozenset({'Mujer', 'Punta Cana', 'Entre 43 y 54 Años'})",frozenset({'ANDINA'}),0.0038161251586491004,0.5312020580580923,0.0030298238941570124,0.793952967525196,1.4946345848651987,1.0,0.0010026903560753464,2.275198707359367,0.33220789097262204,0.00569528231410004,0.5604779500070056,0.39982834008374357
"frozenset({'Punta Cana', 'ANDINA', 'Entre 43 y 54 Años'})",frozenset({'Mujer'}),0.004704987457640156,0.5769100924331323,0.0030298238941570124,0.6439600363306086,1.1162225185118388,1.0,0.00031546914507310205,1.1883213985487793,0.10461348614319584,0.005236607505557894,0.15847682182510897,0.32460592464007115
"frozenset({'Punta Cana', 'Entre 43 y 54 Años'})","frozenset({'Mujer', 'ANDINA'})",0.005991273765314713,0.34177610071493586,0.0030298238941570124,0.5057061340941512,1.479641592950187,1.0,0.0009821497083320582,1.3316448871539106,0.3261144996349527,0.008788784073582825,0.24904904479656456,0.2572855359760311
"frozenset({'Entre 43 y 54 Años', 'Mujer', 'SERVINCLUIDOS LTDA'})",frozenset({'ANDINA'}),0.005538295862944271,0.5312020580580923,0.003440068032152884,0.6211419753086419,1.1693139472752452,1.0,0.0004981138716222693,1.2373974190564405,0.14560407891098145,0.006450527260489118,0.19185220156468766,0.31380899095265974
"frozenset({'Entre 43 y 54 Años', 'ANDINA', 'SERVINCLUIDOS LTDA'})",frozenset({'Mujer'}),0.0055254757336319,0.5769100924331323,0.003440068032152884,0.6225831399845321,1.0791683975552804,1.0,0.0002523653159262752,1.1210148575490981,0.0737681638064306,0.005941441740657913,0.10795116294326008,0.3142730293888631
"frozenset({'Entre 43 y 54 Años', 'SERVINCLUIDOS LTDA'})","frozenset({'Mujer', 'ANDINA'})",0.008580939886413654,0.34177610071493586,0.003440068032152884,0.4008964143426295,1.17297965979489,1.0,0.0005073078573051611,1.0986812882497163,0.1487466841994046,0.009916113376282627,0.08981793838222482,0.2054808411456577
"frozenset({'Mujer', 'San Andrés', 'Entre 43 y 54 Años'})",frozenset({'ANDINA'}),0.011666317674257607,0.5312020580580923,0.00807240809035627,0.6919413919413919,1.3025954652188512,1.0,0.0018752361318311334,1.521781666470164,0.23504404744039809,0.015094369776101511,0.3428755109663388,0.3535689422198412
"frozenset({'San Andrés', 'ANDINA', 'Entre 43 y 54 Años'})",frozenset({'Mujer'}),0.013405581884302607,0.5769100924331323,0.00807240809035627,0.6021676761236849,1.0437807970805784,1.0,0.0003385926063633306,1.0634880128503714,0.04251436604463205,0.013864321939977541,0.059697911103116494,0.3080800825341056
"frozenset({'San Andrés', 'Entre 43 y 54 Años'})","frozenset({'Mujer', 'ANDINA'})",0.019127632934057528,0.34177610071493586,0.00807240809035627,0.4220285969615728,1.234810146405096,1.0,0.001535040290247501,1.1388520190181473,0.19386712508265896,0.022878943862411433,0.12192279304018573,0.22282379609262964
"frozenset({'Entre 43 y 54 Años', 'Mujer', 'Santa Marta'})",frozenset({'ANDINA'}),0.008213429512792352,0.5312020580580923,0.004952843291012662,0.6030176899063476,1.1351945662838558,1.0,0.0005898526301022907,1.1809038589939014,0.12008000847180025,0.00926695877442671,0.15319101349031639,0.3061707652299125
"frozenset({'Entre 43 y 54 Años', 'ANDINA', 'Santa Marta'})",frozenset({'Mujer'}),0.007632250317298201,0.5769100924331323,0.004952843291012662,0.648936170212766,1.1248480113701287,1.0,0.0005497210549873536,1.2051651912510777,0.1118446313259677,0.008545433096410772,0.17023823185442025,0.3287606459022289
"frozenset({'Entre 43 y 54 Años', 'Santa Marta'})","frozenset({'Mujer', 'ANDINA'})",0.012379971539312926,0.34177610071493586,0.004952843291012662,0.40006903693476015,1.1705588427566633,1.0,0.0007216648913444083,1.0971660737795346,0.14753365505536212,0.014183268882470998,0.08856095362556675,0.20728026104658936
"frozenset({'Hombre', 'PRICE RES S.A.S.', 'Entre 55 y 66 Años'})",frozenset({'ANDINA'}),0.009431341797467597,0.5312020580580923,0.005598123133068669,0.5935659265971908,1.117401406099745,1.0,0.0005881749600045744,1.1534415360822634,0.10606680871243315,0.01046309164390345,0.13302931382498787,0.30205226059154416
"frozenset({'Hombre', 'Entre 55 y 66 Años', 'San Andrés'})",frozenset({'ANDINA'}),0.00727756007298927,0.5312020580580923,0.005076771207698915,0.6975924838520259,1.3132337747376293,1.0,0.0012109163192856147,1.5502192138389688,0.24026953144295074,0.009517705495914117,0.3549299408284354,0.3535748107687787
"frozenset({'Mujer', 'PRICE RES S.A.S.', 'Entre 55 y 66 Años'})",frozenset({'ANDINA'}),0.016486686295709103,0.5312020580580923,0.009623643737153163,0.5837221358216693,1.0988702452614245,1.0,0.0008658820463143414,1.1261659153249566,0.09148269589226728,0.01788564938726561,0.11203137442545597,0.3009194324174917
"frozenset({'PRICE RES S.A.S.', 'ANDINA', 'Entre 55 y 66 Años'})",frozenset({'Mujer'}),0.015221766870221832,0.5769100924331323,0.009623643737153163,0.6322290847838293,1.0958884115155412,1.0,0.0008420528050578947,1.1504169853077733,0.08885080133205871,0.016521043789569444,0.13074996912318002,0.32445522134984833
"frozenset({'Mujer', 'Entre 55 y 66 Años', 'SERVINCLUIDOS LTDA'})",frozenset({'ANDINA'}),0.005645130273880696,0.5312020580580923,0.0037776647707119873,0.6691900075700227,1.2597654647957708,1.0,0.0007789599512205195,1.4171214675177575,0.20737209191436323,0.007086626797710474,0.29434418790394246,0.3381507738666653
"frozenset({'Entre 55 y 66 Años', 'ANDINA', 'SERVINCLUIDOS LTDA'})",frozenset({'Mujer'}),0.005905806236565573,0.5769100924331323,0.0037776647707119873,0.6396526772793053,1.108756261450644,1.0,0.00037054554888277334,1.17411697240444,0.09867125396018785,0.006524033387700278,0.14829610379268332,0.32310038846150585
"frozenset({'Entre 55 y 66 Años', 'SERVINCLUIDOS LTDA'})","frozenset({'Mujer', 'ANDINA'})",0.00873050806172465,0.34177610071493586,0.0037776647707119873,0.43269701419481155,1.2660247843242551,1.0,0.0007937857681154241,1.16026870253614,0.21197671217666716,0.010895152643060504,0.13813067799365877,0.22187502689034883
"frozenset({'Mujer', 'San Andrés', 'Entre 55 y 66 Años'})",frozenset({'ANDINA'}),0.011491109240321871,0.5312020580580923,0.007871559397795793,0.6850130159910748,1.2895526393389118,1.0,0.001767458519966454,1.4883089325640968,0.22714745410332798,0.014718102787010998,0.32809648714721185,0.3499157031204318
"frozenset({'San Andrés', 'Entre 55 y 66 Años', 'ANDINA'})",frozenset({'Mujer'}),0.012948330605494707,0.5769100924331323,0.007871559397795793,0.607920792079208,1.0537530891777043,1.0,0.0004015367913250854,1.0790929460670113,0.0516802588139303,0.01352532142830919,0.07329576785325376,0.3107825677272211
"frozenset({'San Andrés', 'Entre 55 y 66 Años'})","frozenset({'Mujer', 'ANDINA'})",0.01876866931331114,0.34177610071493586,0.007871559397795793,0.4193989071038252,1.2271159575713926,1.0,0.0014568767842842393,1.1336938688862754,0.18862125888250433,0.02231969755719271,0.11792766332732686,0.2212151203602849
"frozenset({'Mujer', 'Entre 55 y 66 Años', 'Santa Marta'})",frozenset({'ANDINA'}),0.008033947702419159,0.5312020580580923,0.005072497831261458,0.6313829787234042,1.188592869974077,1.0,0.0008048482774053187,1.2717750805927655,0.15995408622670665,0.009496151938431015,0.21369744126932644,0.3204660358401221
"frozenset({'Entre 55 y 66 Años', 'ANDINA', 'Santa Marta'})",frozenset({'Mujer'}),0.007863012644920878,0.5769100924331323,0.005072497831261458,0.6451086956521739,1.1182135728141145,1.0,0.0005362464794772658,1.192167580280301,0.10655429091547124,0.00875020272163003,0.16119175144413736,0.3269506115574667
"frozenset({'Entre 55 y 66 Años', 'Santa Marta'})","frozenset({'Mujer', 'ANDINA'})",0.012452618938749695,0.34177610071493586,0.005072497831261458,0.407343857240906,1.1918441821672547,1.0,0.0008164902866866245,1.1106337246767095,0.16299384729301744,0.014527874671072761,0.0996131507792214,0.2110927193379003
"frozenset({'Entre 67 y 78 Años', 'Mujer', 'PRICE RES S.A.S.'})",frozenset({'ANDINA'}),0.008512565863414341,0.5312020580580923,0.0046024264231411885,0.5406626506024097,1.0178097814208447,1.0,8.05339171404294e-05,1.0205961752440222,0.017648376278620707,0.008600862482031625,0.020180533440758465,0.274663411701591
"frozenset({'Entre 67 y 78 Años', 'PRICE RES S.A.S.', 'ANDINA'})",frozenset({'Mujer'}),0.007217732802864872,0.5769100924331323,0.0046024264231411885,0.6376554174067496,1.1052942664209988,1.0,0.0004384435246827644,1.1676451860791497,0.09595614559728095,0.007941716502105258,0.14357545260995555,0.32281656804515746
"frozenset({'Entre 67 y 78 Años', 'Mujer', 'San Andrés'})",frozenset({'ANDINA'}),0.0058331588371288035,0.5312020580580923,0.003653736854025734,0.6263736263736264,1.1791626498275467,1.0,0.0005551508747631655,1.254723903432753,0.15283206770375446,0.0068501382045427234,0.20301191579746208,0.31662593470244005
"frozenset({'Entre 67 y 78 Años', 'San Andrés', 'ANDINA'})",frozenset({'Mujer'}),0.0056494036503181525,0.5769100924331323,0.003653736854025734,0.6467473524962178,1.1210539752711643,1.0,0.0003945388719286138,1.1976977683156298,0.10859579128825003,0.006311453627424926,0.16506482148134918,0.3265403194581592
"frozenset({'Entre 67 y 78 Años', 'San Andrés'})","frozenset({'Mujer', 'ANDINA'})",0.008935630130722585,0.34177610071493586,0.003653736854025734,0.40889526542324245,1.196383435143373,1.0,0.0005997520305164763,1.113548683984684,0.16562755783022468,0.010527741522397617,0.10197011196525783,0.20979285264710348
"frozenset({'GRUPO WELCOME S.A.', 'Mujer', 'ANDINA'})",frozenset({'San Andrés'}),0.005341720546821249,0.07694214275641327,0.0045682394116415325,0.8552000000000001,11.114845120799778,1.0,0.004157235986763146,6.374708958864552,0.914917468759087,0.05878148025954031,0.8431300932398775,0.45728619827825606
"frozenset({'GRUPO WELCOME S.A.', 'Mujer', 'San Andrés'})",frozenset({'ANDINA'}),0.005756238061254578,0.5312020580580923,0.0045682394116415325,0.793615441722346,1.49399918483666,1.0,0.0015105139068307774,2.271477797826438,0.3325699437191879,0.00858062496488285,0.5597579685978471,0.40110762834679303
